track_id,artist,title,field,baseline,candidate,changed
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),texture,trippy; clean; psychedelic,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),emotional_character,Intense and mind-bending.,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),dancefloor_effect,Locks the crowd into a hypnotic groove and builds tension on the floor.,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),review_blurb,"Josh Wink's 'Thick As Thieves' is a peak-time tech house weapon, built on a hypnotic, rolling groove and trippy, acidic synths. The track's relentless energy and warped textures create a psychedelic atmosphere that keeps the dancefloor locked in. A masterclass in tension and release, it's a late-night favorite for adventurous DJs.",,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),description_basis,known track,unknown,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),similar_artists,Steve Bug; Radio Slave; Slam; Richie Hawtin; Loco Dice,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),description,"A signature Josh Wink production from 2007, 'Thick As Thieves' is a hypnotic tech house track with driving percussion and trippy, acid-tinged synths. Released on Ovum, it remains a staple for peak-time sets.",Track not known: no reliable information available.,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),artist_details,"[{""name"": ""Josh Wink"", ""real_name"": ""Joshua Winkelman"", ""aliases"": [""Winx""], ""country"": ""USA"", ""city"": ""Philadelphia"", ""active_since"": 1990, ""associated_labels"": [""Ovum Recordings""], ""associated_acts"": [], ""short_bio"": ""Josh Wink is a pioneering American DJ and producer, co-founder of Ovum Recordings, known for his influential acid house and techno tracks since the early 1990s.""}]","[{""name"": ""Josh Wink"", ""real_name"": ""Joshua Winkelman"", ""aliases"": [""Wink"", ""Winx""], ""country"": ""United States"", ""city"": ""Philadelphia"", ""active_since"": null, ""associated_labels"": [""Ovum Recordings""], ""associated_acts"": [""King Britt""], ""short_bio"": ""Philadelphia DJ/producer and co-founder of Ovum Recordings, a key figure in 1990s–2000s techno and house.""}]",True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),parsing_notes,Artist was '(unknown)'; parsed 'Josh Wink' as artist and 'Thick As Thieves (Original Mix 2007)' as title. Removed mix/version and year from title.,"Artist field was '(unknown)'; parsed 'Josh Wink - Thick As Thieves (Original Mix 2007)' from title into artist, track title, and mix. Treated '2007' as a year annotation and removed it from mix_name; year not set due to lack of verification.",True
d28d8b609287,(unknown),John Gaiser - Seepage,identified,True,False,True
d28d8b609287,(unknown),John Gaiser - Seepage,confidence,high,low,True
d28d8b609287,(unknown),John Gaiser - Seepage,artists,Gaiser,Gaiser,False
d28d8b609287,(unknown),John Gaiser - Seepage,title,Seepage,Seepage,False
d28d8b609287,(unknown),John Gaiser - Seepage,mix_name,,,False
d28d8b609287,(unknown),John Gaiser - Seepage,remixers,,,False
d28d8b609287,(unknown),John Gaiser - Seepage,featured_artists,,,False
d28d8b609287,(unknown),John Gaiser - Seepage,record_label,Minus,,True
d28d8b609287,(unknown),John Gaiser - Seepage,catalog_number,MINUS 62,,True
d28d8b609287,(unknown),John Gaiser - Seepage,release_title,Seepage,,True
d28d8b609287,(unknown),John Gaiser - Seepage,release_type,EP,unknown,True
d28d8b609287,(unknown),John Gaiser - Seepage,release_year,2008,,True
d28d8b609287,(unknown),John Gaiser - Seepage,formats,vinyl; digital,,True
d28d8b609287,(unknown),John Gaiser - Seepage,primary_genre,minimal techno,,True
d28d8b609287,(unknown),John Gaiser - Seepage,subgenres,minimal; Detroit-influenced,,True
d28d8b609287,(unknown),John Gaiser - Seepage,bpm_estimate,126,,True
d28d8b609287,(unknown),John Gaiser - Seepage,musical_key,,,False
d28d8b609287,(unknown),John Gaiser - Seepage,energy,medium,,True
d28d8b609287,(unknown),John Gaiser - Seepage,mood_tags,hypnotic; groovy; dark,,True
d28d8b609287,(unknown),John Gaiser - Seepage,dj_set_role,any,,True
d28d8b609287,(unknown),John Gaiser - Seepage,groove,"Rolling, hypnotic and subtly funky with a tight, minimal swing.",,True
d28d8b609287,(unknown),John Gaiser - Seepage,percussion,crisp hi-hats; snappy claps; subtle percussive accents,,True
d28d8b609287,(unknown),John Gaiser - Seepage,bassline,"Deep, rubbery and pulsing with a morphing, synthetic character.",,True
d28d8b609287,(unknown),John Gaiser - Seepage,vocals,,,False
d28d8b609287,(unknown),John Gaiser - Seepage,melodic_elements,bleepy synth stabs; atmospheric FX,,True
d28d8b609287,(unknown),John Gaiser - Seepage,texture,clean; precise; spacious,,True
d28d8b609287,(unknown),John Gaiser - Seepage,emotional_character,"Cool, mysterious and slightly mechanical.",,True
d28d8b609287,(unknown),John Gaiser - Seepage,dancefloor_effect,"Locks the crowd into a deep, head-nodding groove.",,True
d28d8b609287,(unknown),John Gaiser - Seepage,review_blurb,"Gaiser's 'Seepage' is a masterclass in Minus-style minimalism: a hypnotic, rolling groove underpinned by a morphing, rubbery bassline and crisp, precise percussion. Subtle synth stabs and atmospheric FX create a cool, mysterious vibe, making it a versatile tool for locking the dancefloor into a deep, focused state. Essential for fans of stripped-back, Detroit-influenced minimal techno.",,True
d28d8b609287,(unknown),John Gaiser - Seepage,description_basis,known track,unknown,True
d28d8b609287,(unknown),John Gaiser - Seepage,similar_artists,Marc Houle; Heartthrob; Magda; Richie Hawtin; Troy Pierce,,True
d28d8b609287,(unknown),John Gaiser - Seepage,description,"A signature Minus minimal techno cut from Gaiser, 'Seepage' is built on a rolling, hypnotic groove with deep, synthetic bass and crisp percussion. The track's subtle melodic elements and spacious production create a cool, mysterious atmosphere, perfect for deep dancefloor moments.",Track not known: no reliable information available.,True
d28d8b609287,(unknown),John Gaiser - Seepage,artist_details,"[{""name"": ""Gaiser"", ""real_name"": ""Jon Gaiser"", ""aliases"": [""John Gaiser""], ""country"": ""USA"", ""city"": ""Detroit"", ""active_since"": 2005, ""associated_labels"": [""Minus""], ""associated_acts"": [""Richie Hawtin"", ""Marc Houle"", ""Magda""], ""short_bio"": ""Jon Gaiser is an American minimal techno producer and live act, closely associated with Richie Hawtin's Minus label and the Detroit/Berlin minimal scene.""}]","[{""name"": ""Gaiser"", ""real_name"": ""John Gaiser"", ""aliases"": [], ""country"": ""United States"", ""city"": null, ""active_since"": null, ""associated_labels"": [""Minus"", ""Items & Things""], ""associated_acts"": [], ""short_bio"": ""American minimal techno producer known for releases on Minus and Items & Things.""}]",True
d28d8b609287,(unknown),John Gaiser - Seepage,parsing_notes,Artist was '(unknown)'; parsed 'John Gaiser' as artist from title field and canonicalised to 'Gaiser'. Removed artist prefix from title.,Artist field was '(unknown)'. Parsed 'John Gaiser - Seepage' from the title; set canonical artist name to 'Gaiser' and track title to 'Seepage'. No mix or label info present in the tag.,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,identified,True,False,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,confidence,high,low,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,artists,Gaiser,Gaiser,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,title,Half Life,Half Life,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,mix_name,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,remixers,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,featured_artists,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,record_label,Minus,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,catalog_number,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,release_title,Half Life,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,release_type,EP,unknown,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,release_year,2007,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,formats,vinyl; digital,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,primary_genre,minimal techno,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,subgenres,minimal,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,bpm_estimate,126,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,musical_key,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,energy,medium,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,mood_tags,hypnotic; groovy; dark,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,dj_set_role,any,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,groove,"Rolling, hypnotic and subtly funky with a persistent drive.",,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,percussion,crisp hi-hats; snappy claps; minimalist kick,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,bassline,"Deep, pulsing sub-bass with a rubbery, elastic feel.",,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,vocals,,,False
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,melodic_elements,bleepy synth stabs; atmospheric effects,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,texture,clean; precise; spacious,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,emotional_character,"Cool, mysterious and slightly tense.",,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,dancefloor_effect,"Locks the crowd into a deep, focused groove.",,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,review_blurb,"Gaiser's 'Half Life' is a masterclass in Minus-style minimalism: a hypnotic, rolling groove underpinned by deep sub-bass and crisp percussion. Bleepy synths and subtle effects create a spacious, mysterious atmosphere, making it a versatile tool for locking the dancefloor into a focused, late-night trance.",,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,description_basis,known track,unknown,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,similar_artists,Marc Houle; Heartthrob; Magda; Troy Pierce; Richie Hawtin,,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,description,"A signature Minus minimal techno cut from Gaiser, 'Half Life' is known for its hypnotic groove, deep bass and spacious, bleepy textures. A staple in late-2000s minimal sets.",Track not known: no reliable information available.,True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,artist_details,"[{""name"": ""Gaiser"", ""real_name"": ""Jon Gaiser"", ""aliases"": [""John Gaiser""], ""country"": ""USA"", ""city"": ""Detroit"", ""active_since"": 2005, ""associated_labels"": [""Minus""], ""associated_acts"": [""Marc Houle"", ""Magda"", ""Heartthrob""], ""short_bio"": ""Jon Gaiser is an American minimal techno producer and live act, closely associated with Richie Hawtin's Minus label and the late-2000s minimal scene.""}]","[{""name"": ""Gaiser"", ""real_name"": ""Jon Gaiser"", ""aliases"": [], ""country"": ""United States"", ""city"": null, ""active_since"": null, ""associated_labels"": [""Minus""], ""associated_acts"": [], ""short_bio"": ""American minimal techno producer known for releases on Richie Hawtin's Minus label.""}]",True
d7c3a26a2cf1,(unknown),John Gaiser - Half Life,parsing_notes,Artist was '(unknown)'; parsed 'John Gaiser' as artist from title field and canonicalised to 'Gaiser'. Title cleaned to 'Half Life'.,Artist field was '(unknown)'. Parsed 'John Gaiser - Half Life' from the title into artist and track title; normalised artist credit to the canonical 'Gaiser' (aka Jon Gaiser).,True
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,identified,False,False,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,confidence,low,low,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,artists,Innersphere,Innersphere,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,title,Phunk,Phunk,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,mix_name,,Angello Mix,True
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,remixers,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,featured_artists,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,record_label,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,catalog_number,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,release_title,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,release_type,unknown,unknown,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,release_year,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,formats,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,primary_genre,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,subgenres,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,bpm_estimate,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,musical_key,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,energy,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,mood_tags,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,dj_set_role,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,groove,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,percussion,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,bassline,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,vocals,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,melodic_elements,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,texture,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,emotional_character,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,dancefloor_effect,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,review_blurb,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,description_basis,unknown,unknown,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,similar_artists,,,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,description,Track not known: no reliable information available.,Track not known: no reliable information available.,False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,artist_details,"[{""name"": ""Innersphere"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]","[{""name"": ""Innersphere"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]",False
ddc6d788b00e,(unknown),innersphere_phunk_angellomi,parsing_notes,Artist field was '(unknown)'; parsed artist and title from title field by splitting on underscores. Removed possible file suffix 'angellomi' as it does not match known mix names or artists.,Artist field was '(unknown)'. Parsed artist and title from the underscored filename: 'innersphere_phunk_angellomi' -> 'Innersphere - Phunk (Angello Mix)'. Fixed capitalization and underscores; interpreted 'angellomi' as truncated 'Angello Mix'. No label or catalog info present in tag.,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,identified,True,True,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,confidence,high,high,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,artists,Heartthrob,Heartthrob,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,title,Baby Kate,Baby Kate,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,mix_name,Magda's Where's My Baby Daddy Remix,Magda's Where's My Baby Daddy Remix,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,remixers,Magda,Magda,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,featured_artists,,,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,record_label,Minus,Minus,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,catalog_number,,,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,release_title,Baby Kate,,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,release_type,single,unknown,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,release_year,2006,,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,formats,vinyl; digital,,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,primary_genre,minimal techno,minimal techno,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,subgenres,minimal; Detroit minimal,mid-2000s minimal; microhouse-influenced,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,bpm_estimate,126,127,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,musical_key,,,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,energy,medium,medium,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,mood_tags,quirky; hypnotic; playful,hypnotic; sleek; tense,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,dj_set_role,any,peak-time,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,groove,"Slinky, off-kilter minimal groove with a playful bounce.","stripped, rolling and shuffling with a tight lock-in",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,percussion,crisp hi-hats; snappy claps; glitchy percussive hits,crisp 909-style hi-hats; snapping claps; clicks & cuts details,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,bassline,"Rubbery, syncopated bassline that anchors the groove.","rubbery, pulsing sub that anchors the loop",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,vocals,,,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,melodic_elements,quirky synth stabs; warped FX,bleepy lead motif; glitchy edits and stutters; minimalist tonal chirps,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,texture,glitchy; sleek; stripped-back,sleek; dry; spacious,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,emotional_character,"Playful and mischievous, with a hypnotic undertone.","taut, teasing tension with a cool, clinical edge",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,dancefloor_effect,"Draws dancers in with its infectious, oddball groove and subtle tension.",locks the floor into a hypnotic stride and slowly ratchets the pressure,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,review_blurb,"Magda's remix of Heartthrob's 'Baby Kate' is a minimal techno classic, twisting the original into a slinky, offbeat dancefloor weapon. Crisp percussion and a rubbery bassline underpin warped synth stabs and playful FX, creating a hypnotic, mischievous vibe. It's a quirky, infectious cut that never fails to intrigue and move the crowd.","Magda distills Heartthrob’s modern classic into a razor-trimmed tool: rubbery low-end, surgical percussion and a nagging bleep that won’t let go. It’s all tension and control—the kind of minimalist pressure cooker that keeps the room moving while the energy quietly climbs.",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,description_basis,known track,known track,False
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,similar_artists,Marc Houle; Troy Pierce; Richie Hawtin; Gaiser; Matthew Dear,Gaiser; Troy Pierce; Marc Houle; Barem; Click Box,True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,description,"A standout remix from the Minus camp, Magda's take on 'Baby Kate' is a playful, hypnotic minimal techno track with a distinctive off-kilter groove and quirky sound design.","Magda’s ‘Where’s My Baby Daddy’ take on Heartthrob’s ‘Baby Kate’ is a signature Minus-era minimal roller: tightly reduced drums, a pulsing sub and a persistent bleep hook engineered for long blends.",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,artist_details,"[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [""Jesse Siminski""], ""country"": ""USA"", ""city"": ""New York"", ""active_since"": 2004, ""associated_labels"": [""Minus"", ""Hot Creations""], ""associated_acts"": [""Magda"", ""Marc Houle"", ""Troy Pierce""], ""short_bio"": ""Heartthrob is the alias of Jesse Siminski, an American producer and DJ known for his influential releases on Minus and his role in the minimal techno scene.""}]","[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [], ""country"": ""United States"", ""city"": null, ""active_since"": 2005, ""associated_labels"": [""Minus"", ""Items & Things""], ""associated_acts"": [""Magda"", ""Troy Pierce"", ""Marc Houle""], ""short_bio"": ""American minimal techno producer known for defining Minus releases in the mid-2000s, including the breakout track ‘Baby Kate’.""}]",True
df049a466f7c,(unknown),Heartthrob - Baby Kate Magda S Where S My Baby Daddy Remix,parsing_notes,Artist was '(unknown)'; parsed 'Heartthrob' as artist and 'Baby Kate Magda S Where S My Baby Daddy Remix' as title. Corrected mix name to 'Magda's Where's My Baby Daddy Remix' and fixed spacing/grammar.,Artist field was unknown; parsed artist and title from the title string. Normalized to 'Heartthrob – Baby Kate (Magda's Where's My Baby Daddy Remix)' and fixed spacing/apostrophes from 'Magda S Where S'.,True
eb086ee59483,(unknown),Marco Carola - Long Jump,identified,True,False,True
eb086ee59483,(unknown),Marco Carola - Long Jump,confidence,high,low,True
eb086ee59483,(unknown),Marco Carola - Long Jump,artists,Marco Carola,Marco Carola,False
eb086ee59483,(unknown),Marco Carola - Long Jump,title,Long Jump,Long Jump,False
eb086ee59483,(unknown),Marco Carola - Long Jump,mix_name,,,False
eb086ee59483,(unknown),Marco Carola - Long Jump,remixers,,,False
eb086ee59483,(unknown),Marco Carola - Long Jump,featured_artists,,,False
eb086ee59483,(unknown),Marco Carola - Long Jump,record_label,Minus,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,catalog_number,MINUS 32,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,release_title,Play It Loud!,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,release_type,album,unknown,True
eb086ee59483,(unknown),Marco Carola - Long Jump,release_year,2011,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,formats,vinyl; digital; CD,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,primary_genre,tech house,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,subgenres,minimal techno,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,bpm_estimate,126,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,musical_key,,,False
eb086ee59483,(unknown),Marco Carola - Long Jump,energy,high,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,mood_tags,driving; hypnotic; groovy,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,dj_set_role,peak-time,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,groove,"relentless, rolling, body-moving",,True
eb086ee59483,(unknown),Marco Carola - Long Jump,percussion,crisp hi-hats; punchy kick; snappy claps,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,bassline,"deep, pulsing, sub-heavy",,True
eb086ee59483,(unknown),Marco Carola - Long Jump,vocals,,,False
eb086ee59483,(unknown),Marco Carola - Long Jump,melodic_elements,filtered synth stabs; minimalist FX,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,texture,clean; precise; stripped-back,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,emotional_character,"focused, energetic",,True
eb086ee59483,(unknown),Marco Carola - Long Jump,dancefloor_effect,locks the crowd into a hypnotic groove,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,review_blurb,"Marco Carola's 'Long Jump' is a peak-time tech house weapon built for maximum dancefloor impact. Driven by a rolling, sub-heavy bassline and crisp, precise percussion, the track's stripped-back arrangement keeps the energy high and the groove relentless. Minimalist synth stabs and subtle FX add just enough detail to keep dancers locked in from start to finish.",,True
eb086ee59483,(unknown),Marco Carola - Long Jump,description_basis,known track,unknown,True
eb086ee59483,(unknown),Marco Carola - Long Jump,similar_artists,Paco Osuna; Dubfire; Loco Dice; Richie Hawtin; Matador,,True
eb086ee59483,(unknown),Marco Carola - Long Jump,description,"A signature Marco Carola production from his 'Play It Loud!' album, 'Long Jump' delivers a hypnotic, driving tech house groove with minimal melodic elements and a powerful, rolling bassline. Designed for peak-time sets, it exemplifies Carola's precise, dancefloor-focused style.",Track not known: no reliable information available.,True
eb086ee59483,(unknown),Marco Carola - Long Jump,artist_details,"[{""name"": ""Marco Carola"", ""real_name"": ""Marco Carola"", ""aliases"": [], ""country"": ""Italy"", ""city"": ""Naples"", ""active_since"": 1995, ""associated_labels"": [""Minus"", ""Music On"", ""Zenit"", ""Plus 8""], ""associated_acts"": [""Paco Osuna"", ""Joseph Capriati""], ""short_bio"": ""Marco Carola is a pioneering Italian DJ and producer, known for shaping the minimal techno and tech house scenes. He is the founder of the Music On party and label, and has released influential records on Minus, Zenit, and Plus 8.""}]","[{""name"": ""Marco Carola"", ""real_name"": ""Marco Carola"", ""aliases"": [], ""country"": ""Italy"", ""city"": ""Naples"", ""active_since"": null, ""associated_labels"": [""Zenit"", ""Question"", ""M_nus"", ""Music On""], ""associated_acts"": [], ""short_bio"": ""Italian techno DJ and producer from Naples, a leading figure of the '90s and 2000s minimal/techno movement. Founder of the Zenit and Question labels and the Music On brand, with releases including an album on M_nus.""}]",True
eb086ee59483,(unknown),Marco Carola - Long Jump,parsing_notes,Artist was '(unknown)'; parsed 'Marco Carola' as artist and 'Long Jump' as title from the title field. No mix name or remixers present.,Artist field was '(unknown)'. Parsed 'Marco Carola' from the title string 'Marco Carola - Long Jump' as the artist and 'Long Jump' as the track title; no mix information present.,True
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,identified,False,False,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,confidence,low,low,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,artists,Marco Carola,Marco Carola,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,title,Re Solution,Re Solution,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,mix_name,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,remixers,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,featured_artists,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,record_label,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,catalog_number,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,release_title,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,release_type,unknown,unknown,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,release_year,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,formats,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,primary_genre,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,subgenres,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,bpm_estimate,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,musical_key,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,energy,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,mood_tags,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,dj_set_role,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,groove,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,percussion,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,bassline,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,vocals,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,melodic_elements,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,texture,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,emotional_character,,,False
