track_id,input_artist,input_title,play_count,batch_id,model,identified,confidence,artists,title,mix_name,remixers,featured_artists,record_label,catalog_number,release_title,release_type,release_year,formats,primary_genre,subgenres,bpm_estimate,musical_key,energy,mood_tags,dj_set_role,groove,percussion,bassline,vocals,melodic_elements,texture,emotional_character,dancefloor_effect,review_blurb,description_basis,similar_artists,description,parsing_notes
70a54fd4686e,Ambivalent,Nineteen,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ambivalent,Nineteen,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist and title as given.
70ae18361ca9,VA,Magda-Black Leather Wonder,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Magda,Black Leather Wonder,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was 'VA'; extracted 'Magda' as artist and 'Black Leather Wonder' as title from 'Magda-Black Leather Wonder'. No mix/remixer info present.
70ec8806390c,(unknown),Ricardo Villalobos - Mdma,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ricardo Villalobos,MDMA,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist was '(unknown)'; parsed 'Ricardo Villalobos - Mdma' from the title into artist and track title. Normalized title capitalization to 'MDMA'.
70efa5799971,The Skull,All You Booty Shakers,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,The Skull,All You Booty Shakers,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appears clean; kept artist as 'The Skull' and title as 'All You Booty Shakers'. No mix/version info present; no side/catalog references to parse.
714cd5370892,Misc.,Frank Around The Corner,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Misc.,Frank Around The Corner,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title fields appear clean; retained 'Misc.' and 'Frank Around The Corner' as-is with standard capitalization.
7220a4edd561,Martinez,Retrospective,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Martinez,Retrospective,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appeared clean; kept artist 'Martinez' and title 'Retrospective' as-is.
7394c0dfd2dd,Junior Boys,No Kinda Man (Jona Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Junior Boys,No Kinda Man,Jona Remix,Jona,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Extracted remix info from title parentheses; set artist to 'Junior Boys', title to 'No Kinda Man', mix name to 'Jona Remix', and remixer to 'Jona'. No other cleaning needed."
73a88617f4e7,Workidz,Washmachine (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Workidz,Washmachine,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from title parentheses; kept artist as-is. No label or catalog number present in the tag.
73eed44073d5,Kleinschmager Audio,A1 Audio1 Marek Bois Remix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Kleinschmager Audio,Audio1,Marek Bois Remix,Marek Bois,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Removed side prefix 'A1'. Parsed remix credit from title: 'Marek Bois Remix' set as mix_name and remixer.
7411bb815f9a,Sensitiva,Together,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Sensitiva,Together,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist and title as-is.
75e4405abd2d,VA,Konrad Black-Coma Couch Surfin,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Konrad Black,Coma Couch Surfin,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist field was 'VA' (Various Artists). Parsed 'Konrad Black-Coma Couch Surfin' by splitting on the hyphen: artist 'Konrad Black', title 'Coma Couch Surfin'. No mix info present."
7647dd35f82d,Lucio Aquilina & Gabriele Del Prete,Get Get with this (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Lucio Aquilina; Gabriele Del Prete,Get Get With This,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Two artists parsed from '&'. Extracted mix name from parentheses. Normalised title casing to 'Get Get With This'.
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",1,direct,gpt-5,False,low,Hermanez; Massimo Girardi,22.22,Kaiserdisco Mix,Kaiserdisco,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist was '(unknown)'; parsed 'Hermanez, massimo girardi - 22.22 (kaiserdisco mix)' from the title field. Split primary artists on comma, fixed capitalization, kept title as '22.22'. Treated '(kaiserdisco mix)' as a remix credit: set remixers ['Kaiserdisco'] and mix_name 'Kaiserdisco Mix'."
765be8f8e604,Elektrochemie,Mucky Star,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Elektrochemie,Mucky Star,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; artist and title were used as given with canonical capitalization. No mix name or remixers indicated.
7783dac49296,"Sean Miller, Daniel Dubb",Sinnerman (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Sean Miller; Daniel Dubb,Sinnerman,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed two artists from comma-separated field. Extracted 'Original Mix' from title as mix_name; remaining title set to 'Sinnerman'. Capitalisation already correct.
785bd8a2d25c,Kabale und Liebe & Daniel Sanchez,Mumbling Yeah (Marco Carola Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Kabale und Liebe; Daniel Sanchez,Mumbling Yeah,Marco Carola Remix,Marco Carola,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field already contained both artists; standardised to 'Kabale und Liebe' and 'Daniel Sanchez'. Parsed '(Marco Carola Remix)' from title into mix_name and remixer.
78a3c29b56c3,Pan-Pot,The Birds (Digital Only),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pan-Pot,The Birds,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist provided as 'Pan-Pot'. Removed the '(Digital Only)' suffix from the title as a format note, not a mix/version; kept mix_name null."
79c0ffd929ad,Gaiser,Descending Order (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Gaiser,Descending Order,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field appeared correct. Extracted mix name 'Original Mix' from the title and set the clean title to 'Descending Order'.
7a036c4a8371,Jens Bond,Consequence Skoozbot Remix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Jens Bond,Consequence,Skoozbot Remix,Skoozbot,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix info from title field; interpreted as 'Consequence (Skoozbot Remix)'. Artist name already clean.
7a06da8721d7,Par Grindvik,Continue Me,2,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik,Continue Me,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalized artist spelling to 'Pär Grindvik' (was 'Par Grindvik'). No mix/version info present; kept title as 'Continue Me'.
7a2e2281c850,(unknown),Pan Pot - Charly (Anja Schneider Tex Mex Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pan-Pot,Charly,Anja Schneider Tex Mex Remix,Anja Schneider,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist was '(unknown)'; parsed 'Pan-Pot - Charly (Anja Schneider Tex Mex Remix)' from the title field. Normalised artist to 'Pan-Pot' and extracted remix credit; kept mix name as 'Anja Schneider Tex Mex Remix'.
7a6b7f06fed4,Raudive,Turn it Off,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Raudive,Turn It Off,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Normalised title capitalisation to 'Turn It Off'. No mix name, remixer, or label info present in the tag."
7aa1b8d3e596,Koljah,Mahlzeit,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Koljah,Mahlzeit,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title appeared clean; no mix name or extra tag artifacts to fix.
7ab52b14e1e7,Marc Houle,Bay of Figs,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,Bay of Figs,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; artist and title were already separated and properly capitalised; no mix name or additional info present.
7b42669baa25,Matt O'Brien,Serotone,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Matt O'Brien,Serotone,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean. Kept artist as 'Matt O'Brien' and title 'Serotone'; no mix or remixers indicated.
7bcb66321cba,Troy Pierce,25 Bitches Marc Houle Remix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Troy Pierce,25 Bitches,Marc Houle Remix,Marc Houle,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field is already clean. Extracted remix credit from title; set title to '25 Bitches' and mix_name to 'Marc Houle Remix'. Kept capitalization consistent.
7bd0e1f2e262,Will Saul & Tam Cooper,sequential circus (konrad blac,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Will Saul; Tam Cooper,Sequential Circus,Konrad Black Remix,Konrad Black,,,,,unknown,,,minimal techno,,,,medium,hypnotic; dark; sleek,after-hours,"sleek, shuffling minimal groove that snakes and locks in","crisp, ticking hats; snapping claps; subtle percussive textures","rubbery, wobbling sub that pushes and pulls the groove",,,subby; shadowy; polished,"tense, nocturnal",hypnotic slow-burn that tightens the floor into a heads-down roll,"Konrad Black distills Will Saul & Tam Cooper’s Sequential Circus into a shadowy, precision-tooled roller. Elastic sub-bass and surgical percussion create a magnetic pull, building pressure without ever boiling over. A quintessential late-night weapon that slides effortlessly between minimal and tech house sets.",known track,Troy Pierce; Marc Houle; Magda; Gaiser; Ryan Crosson,"Konrad Black’s remix of Will Saul & Tam Cooper’s Sequential Circus, a dark, minimalist roller widely played in the mid-2000s. Known for its elastic low-end and austere, precision drum work.",Title was lowercase and truncated ('sequential circus (konrad blac'); completed and capitalised to 'Sequential Circus (Konrad Black Remix)'. Extracted mix name and standardised remix credit. Split artists on '&' and fixed capitalisation.
7becafcb60a7,Marc houle,East to west,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,East to West,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected artist capitalization.
7c1ae5a841fa,Par Grindvik,Casio,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik,Casio,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalized artist spelling to 'Pär Grindvik' (added diacritic). Title taken as-is; no mix/version info present.
7c599ccaca58,Andomat 3000 & Jan,Entracte Music,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Andomat 3000; Jan,Entr'acte Music,,,,Cadenza,,,unknown,,,minimal house,microhouse; percussive minimal,126,,medium,hypnotic; playful; groovy,warm-up,"loose, shuffling swing with a percussive bounce",shuffling hi-hats; rimshots; woodblock accents; hand percussion,"rubbery, bouncing sub-driven line that syncopates with the drums",,percussive stabs; micro-edited bleeps; subtle chord flickers,organic; crisp; dry,playful and lightly trippy,"locks the floor into a nimble, heady groove without overpowering the room","A quintessential mid-2000s minimal roller: crisp percussion patterns tumble over a rubbery low-end while tiny edits and percussive stabs keep the ear teased. It's playful yet hypnotic, the kind of tune that loosens hips and sharpens smiles without breaking the spell.",known track,Luciano; Ricardo Villalobos; Reboot; Audio Werner; Digitaline,"Minimal house cut by Andomat 3000 & Jan titled 'Entr'acte Music', built on shuffling percussion and a buoyant, rubbery bass interplay. Instrumental and percussive-focused with microhouse detailing.",Fixed mojibake in title ( to '); split artists on '&'; normalised punctuation and casing.
7ca99e55e7ca,Adam Beyer,Awc (Part 2),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Adam Beyer,A.W.C.,Part 2,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Adjusted title capitalization to 'A.W.C.' and treated '(Part 2)' as the mix name.
7cd94732751d,Johnny D,Manipulation - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Johnny D,Manipulation,Original Mix,,,,,,unknown,,,minimal house,microhouse; shuffling house,126,,medium,hypnotic; sensual; teasing; groovy,after-hours,"long, shuffling swing with a patient, subtly building roll","crisp, skipping hi-hats; bongos/congas; woodblock ticks; tight rimshots; light claps","rubbery, bouncing sub that nudges the groove forward","chopped, breathy vocal snippets used as rhythmic hooks",sporadic chord stabs; filtered pads; dubby delay swells,warm; dubby; percussive; airy,hypnotic and subtly seductive,locks the floor into a slow-burn trance and tightens the room’s focus,"Johnny D’s Manipulation is a masterclass in restraint: a serpentine shuffle, rubbery sub, and teasing vocal shards that slowly wind the room into a grin. It’s warm, dubby and tactile—minimal house designed for locked-in after-hours hypnosis.",known track,Ricardo Villalobos; Luciano; Reboot; Nick Curly; Audio Werner,"A signature Johnny D minimal house roller built on shuffling percussion, a buoyant sub and chopped vocal fragments. It’s a patient, hypnotic tool that shines in extended, after-hours sets.",Clean split from tag: removed ' - Original Mix' from title into mix_name. Artist name already canonical.
7d72946f30a2,Rino Cerrone & Joseph Capriati,Spider Pork,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Rino Cerrone; Joseph Capriati,Spider Pork,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artists parsed as two separate names from 'Rino Cerrone & Joseph Capriati'. Title kept as 'Spider Pork'. No mix/version info present in the tag.
7d8348880e28,Berg Nixon,Victoria Station,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Berg Nixon,Victoria Station,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appeared clean; artist and title used as-is.
7df180232a3b,Delete Aka Sergio Munoz,Where Are My Sunglasses,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Delete,Where Are My Sunglasses,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field included alias text 'aka Sergio Munoz'. Kept the performing alias 'Delete' as the artist and removed the 'aka' note (would standardize to 'Muñoz' if used). Title appears clean; no mix or remix info present.
7e22f4e2c9ec,Matt Star,Hypno,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Matt Star,Hypno,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; no changes.
7e497c6ba3e1,(unknown),Luciano - Bomberos,1,direct,gpt-5,False,low,Luciano,Bomberos,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was '(unknown)'; parsed 'Luciano - Bomberos' into artist and title.
7e66780aaf35,Oel & Polygon,Instinto Primario - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Oel; Polygon,Instinto Primario,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Split joint artist credit 'Oel & Polygon' into two artists; extracted mix name 'Original Mix'; cleaned title to 'Instinto Primario' by removing the mix suffix.
7e8f6c14449d,JPLS,Activatroy,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Activatroy,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"No mix/remix info present. Title looks misspelled or truncated; unable to confidently resolve, so kept as-is."
7f091a737169,Luciano and Quenum,Orange Mistake,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Luciano; Quenum,Orange Mistake,,,,Cadenza,CADENZA 01,,unknown,2003,vinyl,minimal techno,microhouse; Latin-infused minimal,,,medium,hypnotic; percussive; playful; loopy,after-hours,"rolling, shuffling and tightly swung with a long-form hypnotic pull",shuffling hi-hats; woodblocks; rimshots; hand percussion,"rubbery, elastic sub that bounces under the shuffle",,sparse bleeps; tonal percussion motifs,warm; organic; stripped-back; crisp,playful yet trance-inducing minimalism,"locks the room into a supple, heady groove that keeps bodies moving without breaking the spell","A seminal Cadenza groove: shuffling hand percussion and woodblocks ride atop a rubbery, elastic low-end while sparse bleeps tease the edges. It’s a patient, long-form roller that feels both organic and precision-engineered, pulling dancers deeper with every bar.",known track,Ricardo Villalobos; Melchior Productions Ltd.; Pier Bucci; Argenis Brito; Dandy Jack,"Luciano & Quenum’s ‘Orange Mistake’ is a foundational Cadenza cut, celebrated for its hypnotic, percussion-led minimalism and elastic sub-bass roll. A long-form, Latin-tinged groove that became a staple in forward-thinking minimal sets.",Standardised artist credit from 'Luciano and Quenum' to 'Luciano & Quenum'; kept canonical spacing and capitalization. Title already clean; no mix/version indicated.
7f8e4b903567,Joseph Capriati,Microbiotik (Massi DL Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Joseph Capriati,Microbiotik,Massi DL Remix,Massi DL,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Remix credit was in the title in parentheses; parsed as mix_name 'Massi DL Remix' and remixer 'Massi DL'. Artist field was already correct.
807e935769d4,Shine,Super Flu,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Super Flu,Shine,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist/title fields appear reversed; 'Super Flu' is a known artist, so set artist=Super Flu and title=Shine. Normalized capitalization; no mix info present."
815bed5091cf,(unknown),Mathew Jonson - Sub-Atomic Dream Time (Cocoon Compilation F - 2006),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Mathew Jonson,Sub-Atomic Dream Time,,,,,,Cocoon Compilation F,compilation,2006,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist was in the title field; parsed 'Mathew Jonson' as artist and 'Sub-Atomic Dream Time' as title. Removed parenthetical release info; set release_title to 'Cocoon Compilation F' and release_year to 2006 from the tag. Left label and catalog number null as they were not explicitly provided.
822e9fbaa212,Troy Pierce,Lost On the Way to DC10 (Berlin Version)  8,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Troy Pierce,Lost on the Way to DC10,Berlin Version,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Extracted mix name from parentheses. Normalized capitalization to 'Lost on the Way to DC10'. Removed trailing '8' which appeared to be an extraneous number (e.g., track index/rating)."
8297b4ce0eb4,Ellen Allien,Your Body Is My Body (Troy Pierce Sharing Is Caring Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ellen Allien,Your Body Is My Body,Troy Pierce Sharing Is Caring Mix,Troy Pierce,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Cleaned as 'Ellen Allien – Your Body Is My Body (Troy Pierce Sharing Is Caring Mix)'; extracted mix name and set remixer to Troy Pierce. No other metadata present in the tag.
83c18e3b797a,Gaiser,"Comma, Fade",1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Gaiser,"Comma, Fade",,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist was clean. Title retained as 'Comma, Fade' from tag; left as-is despite possible implication of two track titles listed together."
83cab3b163cc,Slam,Kill The Pain (Marc Houle Dub),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Slam,Kill The Pain,Marc Houle Dub,Marc Houle,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed remix info from title parentheses; set mix_name to 'Marc Houle Dub' and remixer to 'Marc Houle'. No other cleanup required.
83d5fc64478c,Alex Under,El Diluvio Azul,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alex Under,El Diluvio Azul,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; no mix/version info; kept 'Alex Under' and 'El Diluvio Azul' as-is.
854458fe093e,Koljah,My Room (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Koljah,My Room,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title contained mix name in parentheses; moved 'Original Mix' to mix_name and kept 'My Room' as the title.
857851d1686d,Tolga Fidan,Us And Them,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tolga Fidan,Us and Them,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Clean tag; normalised title casing to 'Us and Them'.
859f6330d98d,Sleeparchive,ACD-Voice,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Sleeparchive,ACD-Voice,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field appears correct. Title kept as 'ACD-Voice'; no clear mix name or remixers present. No other metadata provided in tag.
85f17b78975d,Par Grindvik,I still do - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik,I Still Do,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected artist to 'Pär Grindvik' (diacritic); normalized title case; extracted mix name from 'I still do - Original Mix' and set title to 'I Still Do' with mix_name 'Original Mix'.
860a5d0f24d3,Argy,Love Dose (B2 Luciano RMX),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Argy,Love Dose,Luciano Remix,Luciano,,Poker Flat Recordings,,,unknown,,vinyl,minimal house,microhouse; dubby; percussive minimal,125,,medium,hypnotic; trippy; rolling; sensual,after-hours,"loose, percussive, rolling",shuffling hi-hats; syncopated hand drums; rimshots; claps,"subby, rubbery rolling bassline",,,dubby; spacious; warm,hypnotic and sensuous,"locks the floor into a long, elastic groove and subtly lifts the energy","Luciano stretches Argy’s classic into a dub-soaked, percussive trip. Shuffling hats and hand drums ride a rubbery sub while the tension unfolds in long, hypnotic arcs. A timeless after-hours roller that sneaks under the skin and keeps bodies moving without shouting.",known track,Ricardo Villalobos; Reboot; Audio Werner; Thomas Melchior; Cesar Merveille,"Luciano’s remix of Argy’s Love Dose on Poker Flat Recordings became a staple of the mid-2000s minimal house wave, prized for its rolling, percussive groove and long-form tension. Often played in extended sets for its hypnotic flow.",Removed vinyl-side marker 'B2' and expanded 'RMX' to 'Remix'; assigned Luciano as remixer. Artist field was already correct.
868b77c67938,Pitto,Sexvibe,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pitto,Sexvibe,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appeared clean; kept artist and title as-is.
86abe70e748c,Marc Houle,Borrowed Gear,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,Borrowed Gear,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag was already clean; no mix/version specified and no extraneous prefixes or artifacts to remove.
86c07a8fa425,Paco Osuna and Anderson Noise,Noiser,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Paco Osuna; Anderson Noise,Noiser,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed two artists from 'Paco Osuna and Anderson Noise'; cleaned capitalization; no mix/version info present.
8718f64f599d,Adam Beyer and Jesper Dahlbaeck,Track A,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Adam Beyer; Jesper Dahlbäck,Track A,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Normalised artist to 'Adam Beyer & Jesper Dahlbäck' (fixed 'Dahlbaeck' to 'Dahlbäck', replaced 'and' with '&'). Title 'Track A' appears to be a generic side label/placeholder; no specific release details present."
873d1c911a15,Marlon D,Jesus Creates Sound Main Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marlon D,Jesus Creates Sound,Main Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix name 'Main Mix' from the title; cleaned title to 'Jesus Creates Sound'.
874a4b420dd2,Lucio Aquilina,Magic M,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Lucio Aquilina,Magic M,,,,,,,unknown,,,microhouse,minimal house; tech house,126,,medium,playful; bubbly; hypnotic; uplifting; quirky,peak-time,"bouncy, shuffling swing with a playful skip",skippy hi-hats; snappy claps; tight kick; light percussive clicks,"rubbery, bouncing sub with a springy pulse",,marimba/xylophone-like riff; bright bell tones; catchy percussive hook,clean; crisp; warm; punchy,joyous and mischievous,puts smiles on faces and gets hips bouncing with an earworm hook,"Aquilina’s signature earworm rides a shuffling, spring-loaded groove, all bright marimba-like riffs over a rubbery low end. It’s playful yet precision-engineered, turning the floor buoyant without losing focus. Pure microhouse charm that sticks in your head long after the breakdown.",known track,Luciano; Isolée; Johnny D; Audio Werner; Guillaume & The Coutu Dumonts,"A well-loved microhouse anthem built around a marimba-like hook and a bouncy, swinging groove. Widely played in late-2000s minimal sets for its playful energy and irresistible bounce.",Tag appeared clean; kept artist and title as provided.
87b9108a8404,Deltano,Materia Escura (Hermanez Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Deltano,Materia Escura,Hermanez Remix,Hermanez,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix info from parentheses: set mix_name to 'Hermanez Remix' and remixer to 'Hermanez'. Artist and title otherwise clean.
87dd55b56965,Workidz,Work It [Original Mix],1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Workidz,Work It,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from square brackets '[Original Mix]' and normalized to 'Original Mix'. Artist and title were otherwise clean.
8831d1f822bd,Fraktion,B2 Acidrop,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Fraktion,Acidrop,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Removed vinyl side index 'B2' from title; interpreted remaining 'Acidrop' as the track title. Artist field retained as 'Fraktion'.
8914810e324d,Phil Kieran,Triple Crown,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Phil Kieran,Triple Crown,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were clean; no changes needed.
